Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,Total_Pages_Viewed,Total_Browsing_Duration,Product_Page_Share,Avg_Duration_Per_Page,Product_Duration_Share,Revenue
10,247.75,0,0.0,27,1182.416667,0.017741935,0.038556068,7.994904291,0.0,Dec,2,2,4,6,Returning_Visitor,False,37,1430.166667,0.7297297297297297,38.65315316216216,0.8267684419469133,True
3,80.6,2,112.8,10,390.2,0.0,0.015384615,0.0,0.0,Oct,2,5,3,20,Returning_Visitor,False,15,583.5999999999999,0.6666666666666666,38.90666666666666,0.6686086360520905,False
0,0.0,0,0.0,6,53.0,0.0,0.06,0.0,0.0,Mar,2,2,7,3,Returning_Visitor,True,6,53.0,1.0,8.833333333333334,1.0,False
0,0.0,0,0.0,24,1268.0,0.0125,0.015277778,0.0,0.0,Mar,4,1,3,2,Returning_Visitor,True,24,1268.0,1.0,52.833333333333336,1.0,False
0,0.0,0,0.0,31,2285.2,0.006451613,0.04516129,0.0,0.0,Nov,2,2,9,1,Returning_Visitor,False,31,2285.2,1.0,73.71612903225805,1.0,False
10,154.0229167,0,0.0,50,1388.052366,0.008611111,0.02038584,18.19675574,0.0,Sep,3,2,3,4,Returning_Visitor,False,60,1542.0752827,0.8333333333333334,25.701254711666664,0.9001197163148071,False
4,58.0,0,0.0,31,806.5,0.0,0.009375,9.7455,0.0,May,2,4,1,4,Returning_Visitor,False,35,864.5,0.8857142857142857,24.7,0.9329091960670908,True
1,53.0,0,0.0,19,1007.9,0.0,0.005555556,0.0,0.0,May,1,1,3,4,New_Visitor,False,20,1060.9,0.95,53.045,0.950042416815911,False
9,257.0933333,2,39.4,98,3364.64045,0.029570957,0.034691241,35.03953094,0.0,Sep,3,2,8,13,Returning_Visitor,False,109,3661.1337833,0.8990825688073395,33.58838333302752,0.919015979516391,False
7,155.0,0,0.0,20,252.9833333,0.008333333,0.025,0.0,0.0,Oct,2,2,1,3,Returning_Visitor,False,27,407.9833333,0.7407407407407407,15.110493825925928,0.6200825196797322,False
0,0.0,0,0.0,2,73.0,0.0,0.05,0.0,0.0,May,1,1,1,3,Returning_Visitor,False,2,73.0,1.0,36.5,1.0,False
0,0.0,0,0.0,2,7.0,0.0,0.1,0.0,0.0,June,2,2,7,1,Returning_Visitor,False,2,7.0,1.0,3.5,1.0,False
0,0.0,0,0.0,16,421.25,0.0,0.013333333,0.0,0.0,May,1,1,1,1,Returning_Visitor,False,16,421.25,1.0,26.328125,1.0,False
0,0.0,0,0.0,6,1054.3,0.066666667,0.1,0.0,0.0,Jul,2,12,6,3,Returning_Visitor,False,6,1054.3,1.0,175.71666666666667,1.0,False
2,7.0,0,0.0,56,656.7681818,0.0,0.006941639,0.0,0.0,Nov,3,2,1,1,Returning_Visitor,True,58,663.7681818,0.9655172413793104,11.444278996551724,0.9894541495179576,False
0,0.0,0,0.0,110,5244.471512,0.002201835,0.013960708,0.0,0.0,Nov,2,2,1,2,Returning_Visitor,False,110,5244.471512,1.0,47.67701374545455,1.0,True
4,712.0,0,0.0,77,3785.5625,0.002564103,0.00982906,0.0,0.0,Nov,2,2,2,8,New_Visitor,False,81,4497.5625,0.9506172839506172,55.52546296296296,0.8416920276260752,True
1,68.6,0,0.0,73,2265.492857,0.011111111,0.00716821,0.0,0.0,Nov,3,2,3,13,Returning_Visitor,False,74,2334.092857,0.9864864864864864,31.541795364864868,0.9706095668840824,False
0,0.0,0,0.0,26,1312.333333,0.036538462,0.054230769,0.0,0.0,Nov,3,2,1,13,Returning_Visitor,False,26,1312.333333,1.0,50.474358961538464,1.0,False
0,0.0,0,0.0,8,321.2333333,0.0,0.0125,0.0,0.0,Jul,3,5,1,1,Returning_Visitor,False,8,321.2333333,1.0,40.1541666625,1.0,False
1,0.0,0,0.0,41,1202.904762,0.011529933,0.033252033,0.0,0.0,Mar,2,2,2,13,Returning_Visitor,False,42,1202.904762,0.9761904761904762,28.64058957142857,1.0,False
0,0.0,0,0.0,14,1501.0,0.093333333,0.126666667,0.0,0.0,May,3,2,4,4,Returning_Visitor,False,14,1501.0,1.0,107.21428571428572,1.0,False
0,0.0,2,52.0,12,699.25,0.023809524,0.028571429,0.0,0.0,May,1,1,3,3,Returning_Visitor,False,14,751.25,0.8571428571428571,53.660714285714285,0.9307820299500832,False
0,0.0,0,0.0,3,0.0,0.2,0.2,0.0,0.0,Nov,3,2,1,10,Returning_Visitor,False,3,0.0,1.0,0.0,0.0,False
0,0.0,0,0.0,3,50.4,0.0,0.066666667,0.0,0.0,Jul,2,2,3,1,Returning_Visitor,False,3,50.4,1.0,16.8,1.0,False
2,24.0,0,0.0,11,959.0,0.0,0.030769231,0.0,0.0,May,4,5,1,3,Returning_Visitor,False,13,983.0,0.8461538461538461,75.61538461538461,0.97558494404883,False
8,732.25,0,0.0,34,1345.755952,0.005128205,0.013341952,12.27419487,0.8,May,3,3,3,2,Returning_Visitor,False,42,2078.005952,0.8095238095238095,49.47633219047619,0.6476189111512227,False
0,0.0,0,0.0,11,782.5,0.0,0.01,0.0,0.0,Dec,1,1,3,2,New_Visitor,False,11,782.5,1.0,71.13636363636364,1.0,False
4,323.5,0,0.0,10,320.75,0.0,0.015384615,0.0,0.0,Nov,2,2,6,2,New_Visitor,False,14,644.25,0.7142857142857143,46.017857142857146,0.4978657353511835,False
3,52.4,0,0.0,25,324.2666667,0.0,0.032692308,0.0,0.0,Sep,2,2,1,5,Returning_Visitor,False,28,376.6666667,0.8928571428571429,13.452380953571426,0.8608849557645235,False
8,440.4615385,1,0.0,89,3236.865632,0.012544803,0.027526998,7.329008963,0.0,Nov,1,1,1,10,Returning_Visitor,True,98,3677.3271705,0.9081632653061223,37.5237466377551,0.8802223685633848,False
1,54.5,0,0.0,26,531.5,0.007692308,0.023076923,44.92362122,0.0,Nov,2,2,3,2,Returning_Visitor,False,27,586.0,0.9629629629629628,21.703703703703702,0.9069965870307168,False
6,166.375,1,0.0,39,1858.833333,0.001515152,0.011818182,50.17693633,0.0,Dec,1,1,1,2,Returning_Visitor,False,46,2025.208333,0.8478260869565217,44.02626810869565,0.9178479580154878,False
9,474.0,0,0.0,19,805.65,0.001242236,0.019397993,0.0,0.0,Nov,1,1,1,2,Returning_Visitor,False,28,1279.65,0.6785714285714286,45.70178571428572,0.6295862149806587,False
0,0.0,0,0.0,38,1633.833333,0.0,0.007894737,0.0,0.0,May,2,2,1,1,Returning_Visitor,True,38,1633.833333,1.0,42.99561402631579,1.0,False
3,143.0,2,29.0,3,380.0,0.0,0.042857143,0.0,0.4,May,2,2,4,3,New_Visitor,False,8,552.0,0.375,69.0,0.6884057971014492,False
0,0.0,0,0.0,6,197.0,0.0,0.011111111,0.0,0.0,Mar,2,2,1,2,Returning_Visitor,False,6,197.0,1.0,32.833333333333336,1.0,False
0,0.0,0,0.0,3,903.0,0.0,0.066666667,0.0,0.0,Mar,2,2,1,1,Returning_Visitor,False,3,903.0,1.0,301.0,1.0,False
6,416.0,2,121.0,94,2881.684524,0.006122449,0.025340136,0.0,0.0,Nov,3,2,2,13,Returning_Visitor,False,102,3418.684524,0.9215686274509804,33.51651494117647,0.8429220373421037,False
9,367.0,0,0.0,85,2387.990657,0.0,0.016080586,3.926014129,0.0,May,3,2,6,4,Returning_Visitor,True,94,2754.990657,0.9042553191489362,29.308411244680848,0.8667872070391562,True
0,0.0,0,0.0,15,593.75,0.0,0.014285714,92.9394993,0.0,Nov,1,8,3,11,Returning_Visitor,True,15,593.75,1.0,39.583333333333336,1.0,True
0,0.0,0,0.0,9,152.0,0.111111111,0.155555556,0.0,0.0,Jul,2,2,7,1,Returning_Visitor,True,9,152.0,1.0,16.88888888888889,1.0,False
0,0.0,0,0.0,28,912.4348485,0.0,0.026839827,0.0,0.0,Nov,2,2,7,2,Returning_Visitor,True,28,912.4348485,1.0,32.586958875,1.0,False
0,0.0,0,0.0,2,30.0,0.0,0.1,0.0,0.0,Mar,3,2,4,1,Returning_Visitor,False,2,30.0,1.0,15.0,1.0,False
0,0.0,0,0.0,13,710.0666667,0.0,0.007692308,72.52283848,0.0,Nov,1,1,2,2,Returning_Visitor,False,13,710.0666667,1.0,54.62051282307693,1.0,True
11,238.775641,1,9.0,200,7972.322431,0.002619048,0.014230973,21.83420125,0.0,Nov,2,2,1,2,Returning_Visitor,False,212,8220.098071999999,0.9433962264150944,38.77404750943396,0.9698573376096334,True
2,20.0,0,0.0,13,181.5,0.0,0.013333333,0.0,0.0,Mar,2,2,1,1,Returning_Visitor,False,15,201.5,0.8666666666666667,13.433333333333334,0.9007444168734492,False
0,0.0,0,0.0,8,117.8,0.15,0.15,0.0,0.0,June,1,1,3,3,Returning_Visitor,True,8,117.8,1.0,14.725,1.0,False
0,0.0,0,0.0,10,724.0,0.0,0.022222222,97.98,0.0,May,1,1,4,2,New_Visitor,True,10,724.0,1.0,72.4,1.0,True
18,280.95,6,762.5,79,2096.911364,0.003333333,0.014008551,25.96702005,0.0,Mar,2,4,2,2,Returning_Visitor,False,103,3140.3613640000003,0.7669902912621359,30.4889452815534,0.6677293218666664,False
6,91.98484848,3,58.95238095,54,2407.322811,0.003448276,0.010418719,0.0,0.0,May,3,2,3,4,Returning_Visitor,False,63,2558.26004043,0.8571428571428571,40.60730222904762,0.941000044153201,False
1,9.0,0,0.0,12,764.75,0.0,0.023076923,9.641076923,0.4,May,2,2,8,2,New_Visitor,False,13,773.75,0.9230769230769232,59.51923076923077,0.9883683360258482,True
1,7.0,0,0.0,21,803.0,0.031578947,0.052631579,7.014753437,0.0,Nov,3,2,3,3,Returning_Visitor,False,22,810.0,0.9545454545454546,36.81818181818182,0.991358024691358,True
3,98.5,1,21.25,46,1438.1,0.004255319,0.017801418,27.86366003,0.0,Dec,3,2,1,2,Returning_Visitor,True,50,1557.85,0.92,31.157,0.9231312385659723,False
10,513.5535714,9,186.0,105,8704.372405,0.026260504,0.050212934,2.579064935,0.0,May,3,2,2,11,Returning_Visitor,True,124,9403.9259764,0.8467741935483871,75.83811271290323,0.925610476607792,False
0,0.0,0,0.0,8,221.0,0.0,0.025,0.0,0.0,Dec,3,2,1,1,Returning_Visitor,True,8,221.0,1.0,27.625,1.0,False
0,0.0,0,0.0,14,258.0,0.164285714,0.173809524,0.0,0.6,May,3,2,6,13,Returning_Visitor,False,14,258.0,1.0,18.428571428571427,1.0,False
11,2047.234848,9,1146.666667,45,3641.213151,0.002636535,0.014311471,7.753880158,0.0,Mar,2,2,1,2,Returning_Visitor,False,65,6835.114666,0.6923076923076923,105.15561024615384,0.5327215897507227,True
17,346.7096405,3,207.25,292,8282.214508,0.000977199,0.005669849,13.91832377,0.0,Nov,2,2,1,2,Returning_Visitor,True,312,8836.174148499998,0.935897435897436,28.321070988782047,0.9373077498032292,False
0,0.0,0,0.0,20,1194.75,0.0,0.026315789,0.0,0.0,Nov,2,2,1,8,Returning_Visitor,True,20,1194.75,1.0,59.7375,1.0,True
0,0.0,0,0.0,10,174.0833333,0.06,0.07,0.0,0.0,Nov,2,2,9,1,Returning_Visitor,True,10,174.0833333,1.0,17.408333329999998,1.0,False
0,0.0,0,0.0,11,1197.8,0.0,0.01,0.0,0.0,Oct,2,2,3,20,Returning_Visitor,False,11,1197.8,1.0,108.89090909090908,1.0,False
2,51.0,0,0.0,25,698.8333333,0.0,0.008727273,0.0,0.0,May,2,10,1,4,Returning_Visitor,False,27,749.8333333,0.925925925925926,27.77160493703704,0.9319848855270942,False
5,62.0,0,0.0,30,3815.166667,0.0,0.026200717,0.0,0.0,Nov,2,2,4,2,Returning_Visitor,False,35,3877.166667,0.8571428571428571,110.77619048571428,0.9840089412385326,False
3,275.0,2,97.0,34,670.422619,0.010810811,0.029597244,0.0,0.0,May,3,2,4,2,Returning_Visitor,False,39,1042.422619,0.8717948717948718,26.7287851025641,0.6431389791245503,False
6,465.8333333,2,71.0,26,1558.0,0.006666667,0.013333333,7.169617487,0.0,Mar,2,2,1,1,Returning_Visitor,True,34,2094.8333333,0.7647058823529411,61.61274509705883,0.743734585102136,False
17,975.75,0,0.0,40,3970.7,0.005555556,0.020381594,8.022839506,0.6,May,2,2,3,4,Returning_Visitor,False,57,4946.45,0.7017543859649122,86.7798245614035,0.8027373166614441,False
2,0.0,0,0.0,0,0.0,0.2,0.2,0.0,0.0,May,1,2,1,6,Returning_Visitor,True,2,0.0,0.0,0.0,0.0,False
3,80.625,1,54.0,11,314.25,0.037333333,0.042857143,0.0,0.0,Nov,3,2,2,13,Returning_Visitor,False,15,448.875,0.7333333333333333,29.925,0.7000835421888053,False
7,286.8333333,7,373.5,15,176.5,0.048,0.052,0.0,0.0,May,3,2,3,4,Returning_Visitor,False,29,836.8333333,0.5172413793103449,28.85632183793104,0.2109141605341929,False
5,140.5833333,2,87.0,69,1918.902722,0.003424658,0.021575342,0.0,0.0,Nov,2,2,3,2,Returning_Visitor,False,76,2146.4860553,0.9078947368421052,28.24323756973684,0.8939739986951875,False
3,33.6,0,0.0,4,109.5,0.0,0.013333333,0.0,0.0,Oct,3,2,1,2,New_Visitor,False,7,143.1,0.5714285714285714,20.442857142857143,0.7651991614255765,False
18,255.7166667,0,0.0,184,7706.546429,0.002083333,0.013793271,6.738395238,0.0,May,2,2,9,6,Returning_Visitor,False,202,7962.2630957,0.9108910891089108,39.41714403811881,0.9678839214898464,False
6,63.68333333,0,0.0,8,129.7611111,0.017857143,0.068923933,0.0,0.0,June,3,2,3,3,Returning_Visitor,False,14,193.44444443,0.5714285714285714,13.817460316428573,0.6707926478961533,False
0,0.0,0,0.0,3,71.5,0.066666667,0.133333333,0.0,0.0,Nov,2,2,3,3,Returning_Visitor,False,3,71.5,1.0,23.83333333333333,1.0,False
1,48.0,0,0.0,26,1066.666667,0.025,0.04202381,0.0,0.0,May,3,2,8,11,Returning_Visitor,False,27,1114.666667,0.9629629629629628,41.28395062962963,0.9569377990559396,False
3,102.0,0,0.0,18,1107.466667,0.022222222,0.029444444,0.0,0.2,May,1,1,6,3,Returning_Visitor,False,21,1209.466667,0.8571428571428571,57.59365080952381,0.915665307045622,False
0,0.0,0,0.0,23,1166.333333,0.0,0.02826087,22.2993913,0.0,May,2,2,6,2,Returning_Visitor,False,23,1166.333333,1.0,50.71014491304348,1.0,False
0,0.0,0,0.0,2,0.0,0.2,0.2,0.0,0.0,Mar,2,2,1,13,Returning_Visitor,False,2,0.0,1.0,0.0,0.0,False
6,107.7,0,0.0,14,290.8,0.0,0.010526316,0.0,0.0,Sep,2,2,1,5,New_Visitor,False,20,398.5,0.7,19.925,0.7297365119196989,False
5,55.5,2,132.5,61,2190.429367,0.013846154,0.038778999,0.0,0.0,Nov,3,2,3,13,Returning_Visitor,False,68,2378.429367,0.8970588235294118,34.97690245588235,0.9209562400261097,False
1,47.4,0,0.0,5,238.2,0.0,0.033333333,0.0,0.0,Sep,2,2,5,4,New_Visitor,True,6,285.6,0.8333333333333334,47.6,0.8340336134453782,False
0,0.0,0,0.0,14,183.6666667,0.0,0.004761905,0.0,0.0,Mar,3,2,3,3,Returning_Visitor,False,14,183.6666667,1.0,13.119047621428573,1.0,False
1,92.6,0,0.0,4,207.9333333,0.0,0.04,0.0,0.0,Jul,1,1,9,20,New_Visitor,False,5,300.5333333,0.8,60.10666666,0.6918811002320188,False
0,0.0,0,0.0,5,109.0,0.0,0.025,0.0,0.8,May,1,1,4,1,Returning_Visitor,False,5,109.0,1.0,21.8,1.0,False
0,0.0,0,0.0,8,140.25,0.121428571,0.14375,0.0,0.0,Dec,3,2,2,13,Returning_Visitor,False,8,140.25,1.0,17.53125,1.0,False
1,3.0,0,0.0,10,577.1666667,0.0,0.022222222,0.0,0.0,Dec,1,1,3,1,Returning_Visitor,False,11,580.1666667,0.9090909090909092,52.74242424545454,0.9948290721060138,False
5,66.4,0,0.0,39,742.6875,0.0,0.015217391,71.38981221,0.0,Dec,2,2,4,3,Returning_Visitor,False,44,809.0875,0.8863636363636364,18.38835227272727,0.9179322384785328,True
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,Nov,4,1,4,3,Returning_Visitor,False,1,0.0,1.0,0.0,0.0,False
0,0.0,0,0.0,15,638.6428571,0.003571429,0.053571429,0.0,0.0,Mar,3,2,1,1,Returning_Visitor,False,15,638.6428571,1.0,42.57619047333333,1.0,False
0,0.0,0,0.0,15,489.7083333,0.0,0.003846154,0.0,0.0,Dec,1,1,1,2,New_Visitor,False,15,489.7083333,1.0,32.64722222,1.0,False
3,70.5,0,0.0,44,737.1819347,0.005581395,0.023137121,0.0,0.0,Nov,1,1,4,1,Returning_Visitor,True,47,807.6819347,0.9361702127659576,17.18472201489362,0.912713164711074,False
0,0.0,0,0.0,51,1620.183333,0.004313725,0.02129085,0.0,1.0,May,2,2,8,3,Returning_Visitor,True,51,1620.183333,1.0,31.768300647058823,1.0,False
0,0.0,0,0.0,13,94.5,0.015384615,0.046153846,0.0,0.4,May,2,2,7,3,Returning_Visitor,False,13,94.5,1.0,7.269230769230769,1.0,False
0,0.0,0,0.0,3,1038.0,0.0,0.033333333,0.0,0.0,Feb,2,2,1,1,Returning_Visitor,False,3,1038.0,1.0,346.0,1.0,False
0,0.0,0,0.0,21,761.25,0.0,0.014035088,0.0,0.0,May,3,2,3,1,Returning_Visitor,False,21,761.25,1.0,36.25,1.0,False
3,34.5,0,0.0,17,298.875,0.0,0.014035088,0.0,0.0,Dec,1,5,1,2,New_Visitor,False,20,333.375,0.85,16.66875,0.8965129358830146,False
2,44.4,0,0.0,109,1926.701905,0.0,0.000262123,0.0,0.0,Aug,2,2,1,2,New_Visitor,True,111,1971.101905,0.981981981981982,17.75767481981982,0.977474528390758,False
0,0.0,0,0.0,3,64.0,0.0,0.066666667,0.0,0.0,Mar,3,2,1,1,Returning_Visitor,True,3,64.0,1.0,21.33333333333333,1.0,False
3,47.2,0,0.0,2,12.0,0.0,0.04,0.0,0.0,Sep,2,5,4,2,New_Visitor,False,5,59.2,0.4,11.84,0.2027027027027027,False
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,Nov,2,4,3,1,Returning_Visitor,False,1,0.0,1.0,0.0,0.0,False
0,0.0,0,0.0,17,766.5,0.0,0.0125,61.9395,0.0,Mar,2,2,1,2,New_Visitor,True,17,766.5,1.0,45.088235294117645,1.0,True
0,0.0,0,0.0,17,2641.416667,0.017647059,0.04,0.0,0.0,Nov,3,2,4,13,Returning_Visitor,False,17,2641.416667,1.0,155.377451,1.0,False
24,468.100663,6,191.8666667,189,3428.527381,0.018642295,0.043830926,0.870148477,0.0,June,2,2,2,1,Returning_Visitor,False,219,4088.4947107,0.863013698630137,18.668925619634702,0.8385793852263526,False
0,0.0,0,0.0,2,0.0,0.2,0.2,0.0,0.0,May,2,2,3,6,Returning_Visitor,False,2,0.0,1.0,0.0,0.0,False
7,127.6666667,0,0.0,12,107.0,0.0,0.033333333,0.0,0.0,Nov,1,1,4,2,New_Visitor,True,19,234.6666667,0.631578947368421,12.350877194736842,0.4559659090261412,False
2,196.6,0,0.0,31,1514.3,0.036363636,0.066666667,0.0,0.0,Aug,1,8,7,1,Returning_Visitor,True,33,1710.9,0.9393939393939394,51.845454545454544,0.885089718861418,False
0,0.0,0,0.0,5,134.5,0.04,0.024,0.0,0.0,Nov,3,2,9,3,Returning_Visitor,True,5,134.5,1.0,26.9,1.0,False
4,381.8,0,0.0,1,31.2,0.0,0.04,0.0,0.0,Sep,2,4,4,2,Returning_Visitor,True,5,413.0,0.2,82.6,0.0755447941888619,False
0,0.0,2,15.0,15,328.4166667,0.0,0.037647059,0.0,0.0,May,2,2,1,4,Returning_Visitor,True,17,343.4166667,0.8823529411764706,20.200980394117646,0.9563212812466564,False
6,93.9,0,0.0,19,323.3740476,0.024242424,0.032223645,19.39995042,0.0,Sep,2,2,3,1,Returning_Visitor,True,25,417.2740476,0.76,16.690961904,0.774968032303766,False
0,0.0,2,19.25,4,95.0,0.0,0.033333333,0.0,0.0,Nov,2,2,4,2,Returning_Visitor,True,6,114.25,0.6666666666666666,19.041666666666668,0.8315098468271335,False
0,0.0,0,0.0,9,326.0,0.0,0.055555556,0.0,0.0,May,3,2,4,2,Returning_Visitor,False,9,326.0,1.0,36.22222222222222,1.0,False
0,0.0,0,0.0,5,465.5,0.12,0.16,0.0,0.0,May,1,1,4,3,Returning_Visitor,False,5,465.5,1.0,93.1,1.0,False
4,113.8333333,0,0.0,3,23.66666667,0.0,0.05625,0.0,0.0,Dec,2,2,6,2,Returning_Visitor,True,7,137.49999997,0.4285714285714285,19.64285713857143,0.1721212121830082,False
4,391.3,0,0.0,24,1015.3,0.0,0.004166667,61.91792063,0.0,Aug,2,2,3,2,New_Visitor,False,28,1406.6,0.8571428571428571,50.23571428571428,0.7218114602587801,True
0,0.0,0,0.0,66,6100.527778,0.010606061,0.046262626,0.0,0.8,May,2,5,2,6,Returning_Visitor,False,66,6100.527778,1.0,92.43223906060604,1.0,False
4,101.3333333,7,693.5,171,9119.885413,0.00441989,0.021627971,0.686565227,0.0,Dec,2,2,3,10,Returning_Visitor,False,182,9914.7187463,0.9395604395604396,54.47647662802199,0.9198329923784656,False
8,89.9,3,20.0,84,1854.915556,0.004210526,0.012385965,3.170426459,0.0,Jul,2,2,7,1,Returning_Visitor,False,95,1964.815556,0.8842105263157894,20.68226901052632,0.944065996594746,False
0,0.0,0,0.0,8,721.4166667,0.0,0.00952381,0.0,0.0,Nov,2,5,3,8,New_Visitor,True,8,721.4166667,1.0,90.1770833375,1.0,False
8,388.7916667,1,944.75,17,1464.416667,0.019047619,0.034920635,0.0,0.0,Nov,1,1,4,3,Returning_Visitor,False,26,2797.9583337,0.6538461538461539,107.6137820653846,0.523387589215264,False
0,0.0,0,0.0,20,1395.258333,0.0,0.011111111,0.0,0.0,Mar,1,1,1,9,New_Visitor,True,20,1395.258333,1.0,69.76291665,1.0,False
0,0.0,0,0.0,26,409.3,0.007692308,0.038461538,0.0,0.0,Jul,1,1,1,1,Returning_Visitor,False,26,409.3,1.0,15.742307692307692,1.0,False
5,74.6,3,43.4,67,1207.653333,0.020833333,0.047826279,0.0,0.0,Aug,2,2,6,1,Returning_Visitor,False,75,1325.653333,0.8933333333333333,17.675377773333334,0.9109872867494236,False
7,399.25,1,298.0,85,2409.875,0.006818182,0.017267562,10.1319644,0.0,Dec,3,2,1,2,Returning_Visitor,False,93,3107.125,0.913978494623656,33.409946236559136,0.7755964114736291,False
0,0.0,0,0.0,11,2123.0,0.018181818,0.036363636,0.0,0.0,Dec,2,2,1,6,Returning_Visitor,False,11,2123.0,1.0,193.0,1.0,False
2,10.0,2,451.5,27,1686.966667,0.006451613,0.023502304,7.964649501,0.0,Mar,2,6,7,2,Returning_Visitor,False,31,2148.466667,0.8709677419354839,69.3053763548387,0.7851956434379255,False
0,0.0,0,0.0,2,40.5,0.0,0.1,0.0,0.0,Dec,1,1,3,3,Other,False,2,40.5,1.0,20.25,1.0,False
0,0.0,0,0.0,2,14.0,0.0,0.1,0.0,0.2,May,3,2,3,1,Returning_Visitor,False,2,14.0,1.0,7.0,1.0,False
0,0.0,0,0.0,11,242.9166667,0.0,0.02,16.16057924,0.0,Dec,2,10,7,2,Returning_Visitor,True,11,242.9166667,1.0,22.08333333636364,1.0,True
0,0.0,0,0.0,8,335.0,0.025,0.05,63.891,0.0,May,3,2,4,1,Returning_Visitor,False,8,335.0,1.0,41.875,1.0,True
0,0.0,0,0.0,15,143.75,0.08,0.091555556,0.0,0.6,May,3,2,1,13,Returning_Visitor,False,15,143.75,1.0,9.583333333333334,1.0,False
2,0.0,0,0.0,17,1394.666667,0.0,0.029761905,0.0,0.0,Mar,2,4,2,6,Returning_Visitor,False,19,1394.666667,0.8947368421052632,73.40350878947368,1.0,False
8,164.4666667,0,0.0,3,26.7,0.022222222,0.044444444,0.0,0.0,Oct,3,2,4,4,New_Visitor,True,11,191.1666667,0.2727272727272727,17.37878788181818,0.1396687009346698,False
7,128.1666667,1,41.0,89,2213.819048,0.013541667,0.034151181,0.936979167,0.4,May,3,2,1,6,Returning_Visitor,False,97,2382.9857147,0.9175257731958762,24.566863038144326,0.9290106249246664,False
1,150.2,1,31.7,7,93.9,0.0,0.005555556,0.0,0.0,Oct,1,2,3,2,New_Visitor,True,9,275.79999999999995,0.7777777777777778,30.64444444444444,0.3404641044234953,False
3,60.4,0,0.0,4,25.8,0.0,0.04,0.0,0.0,Jul,1,1,3,4,New_Visitor,False,7,86.2,0.5714285714285714,12.314285714285717,0.2993039443155452,False
0,0.0,0,0.0,43,703.8333333,0.0,0.006976744,0.0,0.0,May,2,4,1,2,Returning_Visitor,False,43,703.8333333,1.0,16.368217053488372,1.0,False
0,0.0,0,0.0,6,954.5,0.0,0.066666667,0.0,0.4,May,2,2,3,4,Returning_Visitor,False,6,954.5,1.0,159.08333333333334,1.0,False
0,0.0,0,0.0,7,38.0,0.0,0.042857143,0.0,0.0,Mar,2,2,3,1,Returning_Visitor,False,7,38.0,1.0,5.428571428571429,1.0,False
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,Dec,2,2,5,1,Returning_Visitor,False,1,0.0,1.0,0.0,0.0,False
0,0.0,0,0.0,4,86.0,0.0,0.025,0.0,0.0,Dec,2,5,1,8,New_Visitor,True,4,86.0,1.0,21.5,1.0,False
0,0.0,0,0.0,4,53.625,0.0,0.05,0.0,0.0,Nov,3,2,1,11,Returning_Visitor,False,4,53.625,1.0,13.40625,1.0,False
8,498.9809654,6,433.1,99,2129.989707,0.001869159,0.006805318,129.1013738,0.0,Nov,2,2,2,1,Returning_Visitor,True,113,3062.0706724,0.8761061946902655,27.09797055221239,0.6956043589061089,False
2,341.6,0,0.0,7,177.9,0.047619048,0.062857143,0.0,0.0,Aug,3,2,1,1,Returning_Visitor,False,9,519.5,0.7777777777777778,57.72222222222222,0.3424446583253128,False
3,421.0,0,0.0,4,110.5,0.0,0.011111111,0.0,0.0,Mar,3,2,8,2,New_Visitor,True,7,531.5,0.5714285714285714,75.92857142857143,0.2079021636876764,False
4,96.5,0,0.0,42,2172.333333,0.0,0.01124031,35.2339845,0.0,May,2,2,4,2,Returning_Visitor,False,46,2268.833333,0.9130434782608696,49.32246376086957,0.9574671270046966,False
1,96.66666667,0,0.0,23,1605.875,0.031818182,0.05030303,54.10230816,0.0,Dec,2,2,2,10,Returning_Visitor,False,24,1702.54166667,0.9583333333333334,70.93923611125,0.9432221433622412,True
7,268.4166667,0,0.0,41,1124.875,0.0,0.011904762,0.0,0.0,Nov,2,2,9,2,Returning_Visitor,False,48,1393.2916667,0.8541666666666666,29.026909722916667,0.8073506982671168,True
0,0.0,0,0.0,10,109.1666667,0.0,0.016666667,0.0,0.0,Nov,3,2,1,3,Returning_Visitor,False,10,109.1666667,1.0,10.91666667,1.0,False
2,105.0,0,0.0,16,305.4285714,0.0,0.01875,0.0,0.2,May,1,8,3,11,Returning_Visitor,False,18,410.4285714,0.8888888888888888,22.8015873,0.74416985727422,False
13,234.5666667,0,0.0,80,1807.227778,0.016091954,0.0348659,4.192980384,0.0,Jul,4,2,3,13,Returning_Visitor,False,93,2041.7944447,0.8602150537634409,21.954778975268816,0.8851173940114894,False
9,468.3666667,1,88.0,114,3772.405525,0.0,0.001680672,42.41914286,0.0,May,2,2,2,14,Returning_Visitor,True,124,4328.7721917,0.9193548387096774,34.90945315887097,0.8714724078650341,True
7,110.25,0,0.0,20,266.5833333,0.011111111,0.039753086,0.0,0.0,Mar,2,2,1,2,Returning_Visitor,False,27,376.8333333,0.7407407407407407,13.95679012222222,0.7074303405313959,False
